trip_id,arrival_time,departure_time,stop_id,stop_sequence
82250_2822,05:44:00,05:45:00,74542,16
82250_2822,05:47:00,05:48:00,74500,17
82250_2822,05:52:00,05:52:00,74534,18
82250_2822,05:55:00,05:56:00,75242,19
82250_2822,05:58:00,05:59:00,75226,20
82250_2822,06:04:00,06:04:00,75200,21
82250_2822,06:09:00,06:11:00,75309,22
82250_2822,06:14:00,06:14:00,75341,23
82250_2822,06:17:00,06:17:00,75457,24
82250_2822,06:20:00,06:20:00,75440,25
82250_2822,06:22:00,06:23:00,75424,26
82250_2822,06:26:00,06:26:00,75432,27
82250_2822,06:29:00,06:29:00,62752,28
82250_2822,06:32:00,06:32:00,62745,29
82250_2822,06:35:00,06:36:00,264927,30
82250_2822,06:41:00,06:41:00,62729,31
82250_2822,06:45:00,06:46:00,62687,32
82250_2822,06:51:00,06:51:00,62653,33
82269_2823,05:11:00,05:11:00,69708,1
82269_2823,05:17:00,05:18:00,69823,2
82269_2823,05:22:00,05:23:00,69849,3
82269_2823,05:25:00,05:25:00,70607,4
82269_2823,05:28:00,05:29:00,73148,5
82269_2823,05:31:00,05:32:00,73106,6
82269_2823,05:37:00,05:37:00,73338,7
82269_2823,05:41:00,05:43:00,73312,8
82269_2823,05:48:00,05:48:00,73619,9
82269_2823,05:53:00,05:53:00,73650,10
82269_2823,05:58:00,05:59:00,74658,11
82269_2823,06:06:00,06:06:00,74633,12
82269_2823,06:09:00,06:09:00,74625,13
82269_2823,06:11:00,06:12:00,74583,14
82269_2823,06:15:00,06:15:00,74567,15
82269_2823,06:18:00,06:19:00,74500,16
82269_2823,06:23:00,06:23:00,74534,17
82269_2823,06:26:00,06:27:00,75242,18
82269_2823,06:29:00,06:30:00,75226,19
82269_2823,06:34:00,06:34:00,75200,20
82269_2823,06:39:00,06:40:00,75309,21
82269_2823,06:44:00,06:44:00,75341,22
82269_2823,06:47:00,06:47:00,75457,23
82269_2823,06:50:00,06:50:00,75440,24
82269_2823,06:53:00,07:01:00,75424,25
82269_2823,07:04:00,07:04:00,75432,26
82269_2823,07:07:00,07:07:00,62752,27
82269_2823,07:10:00,07:10:00,62745,28
82269_2823,07:13:00,07:14:00,264927,29
82269_2823,07:19:00,07:19:00,62729,30
82269_2823,07:23:00,07:24:00,62687,31
82269_2823,07:28:00,07:28:00,62653,32
82270_2824,05:10:00,05:10:00,69708,1
82270_2824,05:17:00,05:18:00,69823,2
82270_2824,05:22:00,05:22:00,69849,3
82270_2824,05:24:00,05:25:00,70607,4
82270_2824,05:28:00,05:28:00,73148,5
82270_2824,05:31:00,05:32:00,73106,6
82270_2824,05:35:00,05:35:00,73338,7
82270_2824,05:39:00,05:41:00,73312,8
82270_2824,05:46:00,05:48:00,73619,9
82270_2824,05:52:00,05:52:00,73650,10
82270_2824,05:57:00,05:59:00,74658,11
82270_2824,06:05:00,06:06:00,74633,12
82270_2824,06:08:00,06:08:00,74625,13
82270_2824,06:10:00,06:11:00,74583,14
82270_2824,06:14:00,06:15:00,74567,15
82270_2824,06:18:00,06:19:00,74500,16
82270_2824,06:22:00,06:23:00,74534,17
82270_2824,06:26:00,06:26:00,75242,18
82270_2824,06:29:00,06:29:00,75226,19
82270_2824,06:34:00,06:37:00,75200,20
82270_2824,06:41:00,06:42:00,75309,21
82270_2824,06:46:00,06:46:00,75341,22
82270_2824,06:49:00,06:49:00,75457,23
82270_2824,06:52:00,06:52:00,75440,24
82270_2824,06:55:00,06:56:00,75424,25
82270_2824,06:59:00,06:59:00,75432,26
82270_2824,07:02:00,07:02:00,62752,27
82270_2824,07:05:00,07:05:00,62745,28
82270_2824,07:08:00,07:09:00,264927,29
82270_2824,07:14:00,07:14:00,62729,30
82270_2824,07:19:00,07:19:00,62687,31
82270_2824,07:23:00,07:23:00,62653,32
82271_2825,05:11:00,05:11:00,69708,1
82271_2825,05:17:00,05:18:00,69823,2
82271_2825,05:22:00,05:23:00,69849,3
82271_2825,05:25:00,05:25:00,70607,4
82271_2825,05:28:00,05:29:00,73148,5
82271_2825,05:31:00,05:32:00,73106,6
82271_2825,05:37:00,05:37:00,73338,7
82271_2825,05:41:00,05:43:00,73312,8
82271_2825,05:48:00,05:48:00,73619,9
82271_2825,05:53:00,05:53:00,73650,10
82271_2825,05:58:00,05:59:00,74658,11
82271_2825,06:06:00,06:06:00,74633,12
82271_2825,06:09:00,06:09:00,74625,13
82271_2825,06:11:00,06:12:00,74583,14
82271_2825,06:15:00,06:15:00,74567,15
82271_2825,06:18:00,06:19:00,74500,16
82271_2825,06:23:00,06:23:00,74534,17
82271_2825,06:26:00,06:27:00,75242,18
82271_2825,06:29:00,06:30:00,75226,19
82271_2825,06:34:00,06:34:00,75200,20
82271_2825,06:39:00,06:40:00,75309,21
82271_2825,06:44:00,06:44:00,75341,22
82271_2825,06:47:00,06:47:00,75457,23
82271_2825,06:50:00,06:50:00,75440,24
82271_2825,06:53:00,07:01:00,75424,25
82271_2825,07:04:00,07:04:00,75432,26
82271_2825,07:07:00,07:07:00,62752,27
82271_2825,07:10:00,07:10:00,62745,28
82271_2825,07:13:00,07:14:00,264927,29
82271_2825,07:19:00,07:19:00,62729,30
82271_2825,07:23:00,07:24:00,62687,31
82271_2825,07:28:00,07:28:00,62653,32
82272_2826,05:10:00,05:10:00,69708,1
82272_2826,05:17:00,05:18:00,69823,2
82272_2826,05:22:00,05:22:00,69849,3
82272_2826,05:24:00,05:25:00,70607,4
82272_2826,05:28:00,05:28:00,73148,5
82272_2826,05:30:00,05:31:00,73106,6
82272_2826,05:35:00,05:35:00,73338,7
82272_2826,05:39:00,05:41:00,73312,8
82272_2826,05:46:00,05:48:00,73619,9
82272_2826,05:52:00,05:52:00,73650,10
82272_2826,05:58:00,05:59:00,74658,11
82272_2826,06:05:00,06:06:00,74633,12
82272_2826,06:08:00,06:08:00,74625,13
82272_2826,06:10:00,06:11:00,74583,14
82272_2826,06:14:00,06:15:00,74567,15
82272_2826,06:18:00,06:19:00,74500,16
82272_2826,06:22:00,06:23:00,74534,17
82272_2826,06:26:00,06:26:00,75242,18
82272_2826,06:29:00,06:29:00,75226,19
82272_2826,06:34:00,06:37:00,75200,20
82272_2826,06:41:00,06:42:00,75309,21
82272_2826,06:46:00,06:46:00,75341,22
82272_2826,06:49:00,06:49:00,75457,23
82272_2826,06:52:00,06:52:00,75440,24
82272_2826,06:55:00,06:56:00,75424,25
82272_2826,06:59:00,06:59:00,75432,26
82272_2826,07:02:00,07:02:00,62752,27
82272_2826,07:05:00,07:05:00,62745,28
82272_2826,07:08:00,07:09:00,264927,29
82272_2826,07:14:00,07:14:00,62729,30
82272_2826,07:19:00,07:19:00,62687,31
82272_2826,07:23:00,07:23:00,62653,32
82273_2827,05:10:00,05:10:00,69708,1
82273_2827,05:17:00,05:18:00,69823,2
82273_2827,05:22:00,05:22:00,69849,3
82273_2827,05:24:00,05:25:00,70607,4
82273_2827,05:28:00,05:28:00,73148,5
82273_2827,05:30:00,05:31:00,73106,6
82273_2827,05:35:00,05:35:00,73338,7
82273_2827,05:39:00,05:41:00,73312,8
82273_2827,05:48:00,05:48:00,73619,9
82273_2827,05:52:00,05:52:00,73650,10
82273_2827,05:57:00,05:59:00,74658,11
82273_2827,06:05:00,06:06:00,74633,12
82273_2827,06:08:00,06:08:00,74625,13
82273_2827,06:10:00,06:11:00,74583,14
82273_2827,06:14:00,06:15:00,74567,15
82273_2827,06:18:00,06:19:00,74500,16
82273_2827,06:22:00,06:23:00,74534,17
82273_2827,06:26:00,06:26:00,75242,18
82273_2827,06:29:00,06:29:00,75226,19
82273_2827,06:34:00,06:37:00,75200,20
82273_2827,06:41:00,06:42:00,75309,21
82273_2827,06:46:00,06:46:00,75341,22
82273_2827,06:49:00,06:49:00,75457,23
82273_2827,06:52:00,06:52:00,75440,24
82273_2827,06:55:00,06:56:00,75424,25
82273_2827,06:59:00,06:59:00,75432,26
82273_2827,07:02:00,07:02:00,62752,27
82273_2827,07:05:00,07:05:00,62745,28
82273_2827,07:08:00,07:09:00,264927,29
82273_2827,07:14:00,07:14:00,62729,30
82273_2827,07:19:00,07:19:00,62687,31
82273_2827,07:23:00,07:23:00,62653,32
82274_2828,05:04:00,05:04:00,69708,1
82274_2828,05:10:00,05:11:00,69823,2
82274_2828,05:15:00,05:15:00,69849,3
82274_2828,05:17:00,05:18:00,70607,4
82274_2828,05:21:00,05:21:00,73148,5
82274_2828,05:23:00,05:24:00,73106,6
82274_2828,05:27:00,05:28:00,73338,7
82274_2828,05:31:00,05:34:00,73312,8
82274_2828,05:39:00,05:41:00,73619,9
82274_2828,05:44:00,05:44:00,73650,10
82274_2828,05:48:00,05:49:00,74658,11
82274_2828,05:55:00,05:55:00,74633,12
82274_2828,05:58:00,05:58:00,74625,13
82274_2828,06:00:00,06:01:00,74583,14
82274_2828,06:04:00,06:04:00,74567,15
82274_2828,06:07:00,06:08:00,74500,16
82274_2828,06:11:00,06:11:00,74534,17
82274_2828,06:14:00,06:14:00,75242,18
82274_2828,06:17:00,06:17:00,75226,19
82274_2828,06:20:00,06:20:00,75200,20
82274_2828,06:25:00,06:27:00,75309,21
82274_2828,06:30:00,06:30:00,75341,22
82274_2828,06:34:00,06:34:00,75457,23
82274_2828,06:36:00,06:37:00,75440,24
82274_2828,06:39:00,06:40:00,75424,25
82274_2828,06:43:00,06:43:00,75432,26
82274_2828,06:46:00,06:46:00,62752,27
82274_2828,06:49:00,06:50:00,62745,28
82274_2828,06:53:00,06:53:00,264927,29
82274_2828,06:59:00,06:59:00,62729,30
82274_2828,07:03:00,07:04:00,62687,31
82274_2828,07:08:00,07:08:00,62653,32
82275_2829,05:14:00,05:14:00,69708,1
82275_2829,05:20:00,05:21:00,69823,2
82275_2829,05:25:00,05:25:00,69849,3
82275_2829,05:27:00,05:28:00,70607,4
82275_2829,05:31:00,05:31:00,73148,5
82275_2829,05:34:00,05:36:00,73106,6
82275_2829,05:39:00,05:40:00,73338,7
82275_2829,05:43:00,05:45:00,73312,8
82275_2829,05:50:00,05:50:00,73619,9
82275_2829,05:54:00,05:55:00,73650,10
82275_2829,06:00:00,06:01:00,74658,11
82275_2829,06:07:00,06:07:00,74633,12
82275_2829,06:09:00,06:10:00,74625,13
82275_2829,06:12:00,06:13:00,74583,14
82275_2829,06:16:00,06:16:00,74567,15
82275_2829,06:18:00,06:18:00,74542,16
82275_2829,06:21:00,06:22:00,74500,17
82275_2829,06:26:00,06:26:00,74534,18
82275_2829,06:29:00,06:29:00,75242,19
82275_2829,06:32:00,06:32:00,75226,20
82275_2829,06:37:00,06:38:00,75200,21
82275_2829,06:42:00,06:44:00,75309,22
82275_2829,06:47:00,06:47:00,75341,23
82275_2829,06:51:00,06:51:00,75457,24
82275_2829,06:53:00,06:54:00,75440,25
82275_2829,06:56:00,06:57:00,75424,26
82275_2829,07:00:00,07:00:00,75432,27
82275_2829,07:03:00,07:03:00,62752,28
82275_2829,07:06:00,07:07:00,62745,29
82275_2829,07:10:00,07:10:00,264927,30
82275_2829,07:16:00,07:16:00,62729,31
82275_2829,07:21:00,07:22:00,62687,32
82275_2829,07:27:00,07:27:00,62653,33
82275_2830,05:14:00,05:14:00,69708,1
82275_2830,05:20:00,05:21:00,69823,2
82275_2830,05:25:00,05:25:00,69849,3
82275_2830,05:27:00,05:28:00,70607,4
82275_2830,05:31:00,05:31:00,73148,5
82275_2830,05:34:00,05:36:00,73106,6
82275_2830,05:39:00,05:40:00,73338,7
82275_2830,05:43:00,05:45:00,73312,8
82275_2830,05:50:00,05:50:00,73619,9
82275_2830,05:54:00,05:55:00,73650,10
82275_2830,06:00:00,06:01:00,74658,11
82275_2830,06:07:00,06:07:00,74633,12
82275_2830,06:09:00,06:10:00,74625,13
82275_2830,06:12:00,06:13:00,74583,14
82275_2830,06:16:00,06:16:00,74567,15
82275_2830,06:18:00,06:18:00,74542,16
82275_2830,06:21:00,06:22:00,74500,17
82275_2830,06:26:00,06:26:00,74534,18
82275_2830,06:29:00,06:29:00,75242,19
82275_2830,06:32:00,06:32:00,75226,20
82275_2830,06:37:00,06:38:00,75200,21
82275_2830,06:42:00,06:44:00,75309,22
82275_2830,06:47:00,06:47:00,75341,23
82275_2830,06:51:00,06:51:00,75457,24
82275_2830,06:53:00,06:54:00,75440,25
82275_2830,06:56:00,06:57:00,75424,26
82275_2830,07:00:00,07:00:00,75432,27
82275_2830,07:03:00,07:03:00,62752,28
82275_2830,07:06:00,07:07:00,62745,29
82275_2830,07:10:00,07:10:00,264927,30
82275_2830,07:16:00,07:16:00,62729,31
82275_2830,07:21:00,07:22:00,62687,32
82275_2830,07:27:00,07:27:00,62653,33
82276_2831,05:10:00,05:10:00,69708,1
82276_2831,05:17:00,05:18:00,69823,2
82276_2831,05:22:00,05:22:00,69849,3
82276_2831,05:24:00,05:25:00,70607,4
82276_2831,05:28:00,05:28:00,73148,5
82276_2831,05:30:00,05:31:00,73106,6
82276_2831,05:35:00,05:35:00,73338,7
82276_2831,05:39:00,05:41:00,73312,8
82276_2831,05:46:00,05:48:00,73619,9
82276_2831,05:52:00,05:52:00,73650,10
82276_2831,05:58:00,05:59:00,74658,11
82276_2831,06:05:00,06:06:00,74633,12
82276_2831,06:08:00,06:08:00,74625,13
82276_2831,06:10:00,06:11:00,74583,14
82276_2831,06:14:00,06:15:00,74567,15
82276_2831,06:18:00,06:19:00,74500,16
82276_2831,06:22:00,06:23:00,74534,17
82276_2831,06:26:00,06:26:00,75242,18
82276_2831,06:29:00,06:29:00,75226,19
82276_2831,06:34:00,06:37:00,75200,20
82276_2831,06:41:00,06:42:00,75309,21
82276_2831,06:46:00,06:46:00,75341,22
82276_2831,06:49:00,06:49:00,75457,23
82276_2831,06:52:00,06:52:00,75440,24
82276_2831,06:55:00,06:56:00,75424,25
82276_2831,06:59:00,06:59:00,75432,26
82276_2831,07:02:00,07:02:00,62752,27
82276_2831,07:05:00,07:05:00,62745,28
82276_2831,07:08:00,07:09:00,264927,29
82276_2831,07:14:00,07:14:00,62729,30
82276_2831,07:19:00,07:19:00,62687,31
82276_2831,07:23:00,07:23:00,62653,32
82277_2832,05:05:00,05:05:00,69708,1
82277_2832,05:12:00,05:12:00,281040,2
82277_2832,05:15:00,05:16:00,69773,3
82277_2832,05:23:00,05:24:00,72306,4
82277_2832,05:27:00,05:28:00,72207,5
82277_2832,05:31:00,05:31:00,72272,6
82277_2832,05:33:00,05:33:00,280443,7
82277_2832,05:36:00,05:37:00,73106,8
82277_2832,05:40:00,05:41:00,73338,9
82277_2832,05:44:00,05:46:00,73312,10
82277_2832,05:51:00,05:51:00,73619,11
82277_2832,05:55:00,05:56:00,73650,12
82277_2832,06:01:00,06:02:00,74658,13
82277_2832,06:08:00,06:08:00,74633,14
82277_2832,06:10:00,06:11:00,74625,15
82277_2832,06:13:00,06:14:00,74583,16
82277_2832,06:17:00,06:17:00,74567,17
82277_2832,06:19:00,06:19:00,74542,18
82277_2832,06:22:00,06:23:00,74500,19
82277_2832,06:27:00,06:27:00,74534,20
82277_2832,06:30:00,06:30:00,75242,21
82277_2832,06:33:00,06:33:00,75226,22
82277_2832,06:38:00,06:39:00,75200,23
82277_2832,06:43:00,06:45:00,75309,24
82277_2832,06:48:00,06:48:00,75341,25
82277_2832,06:52:00,06:52:00,75457,26
82277_2832,06:54:00,06:55:00,75440,27
82277_2832,06:57:00,06:58:00,75424,28
82277_2832,07:01:00,07:01:00,75432,29
82277_2832,07:04:00,07:04:00,62752,30
82277_2832,07:07:00,07:08:00,62745,31
82277_2832,07:11:00,07:11:00,264927,32
82277_2832,07:17:00,07:17:00,62729,33
82277_2832,07:22:00,07:23:00,62687,34
82277_2832,07:28:00,07:28:00,62653,35
82290_2833,05:38:00,05:38:00,69708,1
82290_2833,05:44:00,05:45:00,69823,2
82290_2833,05:49:00,05:50:00,69849,3
82290_2833,05:52:00,05:52:00,70607,4
82290_2833,05:55:00,05:56:00,73148,5
82290_2833,05:58:00,06:00:00,73106,6
82290_2833,06:04:00,06:04:00,73338,7
82290_2833,06:09:00,06:11:00,73312,8
82290_2833,06:16:00,06:19:00,73619,9
82290_2833,06:23:00,06:24:00,73650,10
82290_2833,06:29:00,06:30:00,74658,11
82290_2833,06:37:00,06:38:00,74633,12
82290_2833,06:40:00,06:40:00,74625,13
82290_2833,06:42:00,06:43:00,74583,14
82290_2833,06:46:00,06:47:00,74567,15
82290_2833,06:50:00,06:51:00,74500,16
82290_2833,06:54:00,06:54:00,74534,17
82290_2833,06:57:00,06:57:00,75242,18
82290_2833,06:59:00,07:00:00,75226,19
82290_2833,07:03:00,07:03:00,75200,20
82290_2833,07:08:00,07:10:00,75309,21
82290_2833,07:13:00,07:13:00,75341,22
82290_2833,07:16:00,07:16:00,75457,23
82290_2833,07:19:00,07:19:00,75440,24
82290_2833,07:22:00,07:32:00,75424,25
82290_2833,07:35:00,07:35:00,75432,26
82290_2833,07:38:00,07:38:00,62752,27
82290_2833,07:41:00,07:42:00,62745,28
82290_2833,07:45:00,07:45:00,264927,29
82290_2833,07:51:00,07:51:00,62729,30
82290_2833,07:55:00,07:56:00,62687,31
82290_2833,08:00:00,08:00:00,62653,32
82291_2834,05:38:00,05:38:00,69708,1
82291_2834,05:44:00,05:45:00,69823,2
82291_2834,05:49:00,05:50:00,69849,3
82291_2834,05:52:00,05:52:00,70607,4
82291_2834,05:55:00,05:56:00,73148,5
82291_2834,05:58:00,06:00:00,73106,6
82291_2834,06:04:00,06:04:00,73338,7
82291_2834,06:09:00,06:11:00,73312,8
82291_2834,06:16:00,06:19:00,73619,9
82291_2834,06:23:00,06:24:00,73650,10
82291_2834,06:29:00,06:30:00,74658,11
82291_2834,06:37:00,06:38:00,74633,12
82291_2834,06:40:00,06:40:00,74625,13
82291_2834,06:42:00,06:43:00,74583,14
82291_2834,06:46:00,06:47:00,74567,15
82291_2834,06:50:00,06:51:00,74500,16
82291_2834,06:54:00,06:54:00,74534,17
82291_2834,06:57:00,06:57:00,75242,18
82291_2834,06:59:00,07:00:00,75226,19
82291_2834,07:03:00,07:03:00,75200,20
82291_2834,07:08:00,07:10:00,75309,21
82291_2834,07:13:00,07:13:00,75341,22
82291_2834,07:16:00,07:16:00,75457,23
82291_2834,07:19:00,07:19:00,75440,24
82291_2834,07:22:00,07:32:00,75424,25
82291_2834,07:35:00,07:35:00,75432,26
82291_2834,07:38:00,07:38:00,62752,27
82291_2834,07:41:00,07:42:00,62745,28
82291_2834,07:45:00,07:45:00,264927,29
82291_2834,07:51:00,07:51:00,62729,30
82291_2834,07:55:00,07:56:00,62687,31
82291_2834,08:00:00,08:00:00,62653,32
82291_2835,05:38:00,05:38:00,69708,1
82291_2835,05:44:00,05:45:00,69823,2
82291_2835,05:49:00,05:50:00,69849,3
82291_2835,05:52:00,05:52:00,70607,4
82291_2835,05:55:00,05:56:00,73148,5
82291_2835,05:58:00,06:00:00,73106,6
82291_2835,06:04:00,06:04:00,73338,7
82291_2835,06:09:00,06:11:00,73312,8
82291_2835,06:16:00,06:19:00,73619,9
82291_2835,06:23:00,06:24:00,73650,10
82291_2835,06:29:00,06:30:00,74658,11
82291_2835,06:37:00,06:38:00,74633,12
82291_2835,06:40:00,06:40:00,74625,13
82291_2835,06:42:00,06:43:00,74583,14
82291_2835,06:46:00,06:47:00,74567,15
82291_2835,06:50:00,06:51:00,74500,16
82291_2835,06:54:00,06:54:00,74534,17
82291_2835,06:57:00,06:57:00,75242,18
82291_2835,06:59:00,07:00:00,75226,19
82291_2835,07:03:00,07:03:00,75200,20
82291_2835,07:08:00,07:10:00,75309,21
82291_2835,07:13:00,07:13:00,75341,22
82291_2835,07:16:00,07:16:00,75457,23
82291_2835,07:19:00,07:19:00,75440,24
82291_2835,07:22:00,07:32:00,75424,25
82291_2835,07:35:00,07:35:00,75432,26
82291_2835,07:38:00,07:38:00,62752,27
82291_2835,07:41:00,07:42:00,62745,28
82291_2835,07:45:00,07:45:00,264927,29
82291_2835,07:51:00,07:51:00,62729,30
82291_2835,07:55:00,07:56:00,62687,31
82291_2835,08:00:00,08:00:00,62653,32
82292_2836,05:38:00,05:38:00,69708,1
82292_2836,05:44:00,05:46:00,69823,2
82292_2836,05:50:00,05:50:00,69849,3
82292_2836,05:52:00,05:53:00,70607,4
82292_2836,05:56:00,05:56:00,73148,5
82292_2836,05:58:00,06:01:00,73106,6
82292_2836,06:04:00,06:04:00,73338,7
82292_2836,06:08:00,06:11:00,73312,8
82292_2836,06:16:00,06:16:00,73619,9
82292_2836,06:20:00,06:20:00,73650,10
82292_2836,06:24:00,06:25:00,74658,11
82292_2836,06:30:00,06:31:00,74633,12
82292_2836,06:33:00,06:33:00,74625,13
82292_2836,06:35:00,06:36:00,74583,14
82292_2836,06:39:00,06:40:00,74567,15
82292_2836,06:43:00,06:44:00,74500,16
82292_2836,06:47:00,06:47:00,74534,17
82292_2836,06:49:00,06:49:00,75242,18
82292_2836,06:52:00,06:52:00,75226,19
82292_2836,06:55:00,06:55:00,75200,20
82292_2836,07:00:00,07:02:00,75309,21
82292_2836,07:05:00,07:05:00,75341,22
82292_2836,07:08:00,07:08:00,75457,23
82292_2836,07:11:00,07:11:00,75440,24
82292_2836,07:14:00,07:23:00,75424,25
82292_2836,07:26:00,07:26:00,75432,26
82292_2836,07:29:00,07:29:00,62752,27
82292_2836,07:32:00,07:32:00,62745,28
82292_2836,07:35:00,07:36:00,264927,29
82292_2836,07:41:00,07:41:00,62729,30
82292_2836,07:46:00,07:46:00,62687,31
82292_2836,07:50:00,07:50:00,62653,32
82293_2837,05:39:00,05:39:00,69708,1
82293_2837,05:45:00,05:47:00,69823,2
82293_2837,05:51:00,05:51:00,69849,3
82293_2837,05:53:00,05:54:00,70607,4
82293_2837,05:57:00,05:57:00,73148,5
82293_2837,06:00:00,06:03:00,73106,6
82293_2837,06:06:00,06:07:00,73338,7
82293_2837,06:11:00,06:13:00,73312,8
82293_2837,06:18:00,06:22:00,73619,9
82293_2837,06:26:00,06:26:00,73650,10
82293_2837,06:32:00,06:33:00,74658,11
82293_2837,06:39:00,06:40:00,74633,12
82293_2837,06:42:00,06:42:00,74625,13
82293_2837,06:44:00,06:45:00,74583,14
82293_2837,06:48:00,06:49:00,74567,15
82293_2837,06:52:00,06:53:00,74500,16
82293_2837,06:57:00,06:57:00,74534,17
82293_2837,07:00:00,07:00:00,75242,18
82293_2837,07:02:00,07:03:00,75226,19
82293_2837,07:07:00,07:07:00,75200,20
82293_2837,07:12:00,07:13:00,75309,21
82293_2837,07:16:00,07:16:00,75341,22
82293_2837,07:19:00,07:19:00,75457,23
82293_2837,07:22:00,07:22:00,75440,24
82293_2837,07:25:00,07:35:00,75424,25
82293_2837,07:38:00,07:38:00,75432,26
82293_2837,07:41:00,07:41:00,62752,27
82293_2837,07:44:00,07:44:00,62745,28
82293_2837,07:47:00,07:48:00,264927,29
82293_2837,07:53:00,07:53:00,62729,30
82293_2837,07:58:00,07:58:00,62687,31
82293_2837,08:02:00,08:02:00,62653,32
82294_2838,05:39:00,05:39:00,69708,1
82294_2838,05:45:00,05:47:00,69823,2
82294_2838,05:51:00,05:51:00,69849,3
82294_2838,05:53:00,05:54:00,70607,4
82294_2838,05:57:00,05:57:00,73148,5
82294_2838,06:00:00,06:01:00,73106,6
82294_2838,06:04:00,06:04:00,73338,7
82294_2838,06:08:00,06:13:00,73312,8
82294_2838,06:18:00,06:22:00,73619,9
82294_2838,06:25:00,06:26:00,73650,10
82294_2838,06:30:00,06:33:00,74658,11
82294_2838,06:39:00,06:40:00,74633,12
82294_2838,06:42:00,06:42:00,74625,13
82294_2838,06:44:00,06:45:00,74583,14
82294_2838,06:48:00,06:49:00,74567,15
82294_2838,06:52:00,06:53:00,74500,16
82294_2838,06:56:00,06:56:00,74534,17
82294_2838,06:58:00,06:58:00,75242,18
82294_2838,07:01:00,07:01:00,75226,19
82294_2838,07:04:00,07:04:00,75200,20
82294_2838,07:09:00,07:13:00,75309,21
82294_2838,07:16:00,07:16:00,75341,22
82294_2838,07:19:00,07:19:00,75457,23
82294_2838,07:22:00,07:22:00,75440,24
82294_2838,07:25:00,07:35:00,75424,25
82294_2838,07:38:00,07:38:00,75432,26
82294_2838,07:41:00,07:41:00,62752,27
82294_2838,07:44:00,07:44:00,62745,28
82294_2838,07:47:00,07:48:00,264927,29
82294_2838,07:53:00,07:53:00,62729,30
82294_2838,07:58:00,07:58:00,62687,31
82294_2838,08:02:00,08:02:00,62653,32
82295_2839,05:39:00,05:39:00,69708,1
82295_2839,05:45:00,05:47:00,69823,2
82295_2839,05:51:00,05:51:00,69849,3
82295_2839,05:53:00,05:54:00,70607,4
82295_2839,05:57:00,05:57:00,73148,5
82295_2839,06:00:00,06:03:00,73106,6
82295_2839,06:06:00,06:07:00,73338,7
82295_2839,06:11:00,06:13:00,73312,8
82295_2839,06:18:00,06:22:00,73619,9
82295_2839,06:26:00,06:26:00,73650,10
82295_2839,06:32:00,06:33:00,74658,11
82295_2839,06:39:00,06:40:00,74633,12
82295_2839,06:42:00,06:42:00,74625,13
82295_2839,06:44:00,06:45:00,74583,14
82295_2839,06:48:00,06:49:00,74567,15
82295_2839,06:52:00,06:53:00,74500,16
82295_2839,06:56:00,06:56:00,74534,17
82295_2839,06:58:00,06:58:00,75242,18
82295_2839,07:01:00,07:01:00,75226,19
82295_2839,07:04:00,07:04:00,75200,20
82295_2839,07:09:00,07:13:00,75309,21
82295_2839,07:16:00,07:16:00,75341,22
82295_2839,07:19:00,07:19:00,75457,23
82295_2839,07:22:00,07:22:00,75440,24
82295_2839,07:25:00,07:35:00,75424,25
82295_2839,07:38:00,07:38:00,75432,26
82295_2839,07:41:00,07:41:00,62752,27
82295_2839,07:44:00,07:44:00,62745,28
82295_2839,07:47:00,07:48:00,264927,29
82295_2839,07:53:00,07:53:00,62729,30
82295_2839,07:58:00,07:58:00,62687,31
82295_2839,08:02:00,08:02:00,62653,32
82296_2840,05:39:00,05:39:00,69708,1
82296_2840,05:45:00,05:47:00,69823,2
82296_2840,05:51:00,05:51:00,69849,3
82296_2840,05:53:00,05:54:00,70607,4
82296_2840,05:57:00,05:57:00,73148,5
82296_2840,06:00:00,06:03:00,73106,6
82296_2840,06:06:00,06:07:00,73338,7
82296_2840,06:11:00,06:13:00,73312,8
82296_2840,06:18:00,06:22:00,73619,9
82296_2840,06:25:00,06:26:00,73650,10
82296_2840,06:30:00,06:33:00,74658,11
82296_2840,06:39:00,06:40:00,74633,12
82296_2840,06:42:00,06:42:00,74625,13
82296_2840,06:44:00,06:45:00,74583,14
82296_2840,06:48:00,06:49:00,74567,15
82296_2840,06:52:00,06:53:00,74500,16
82296_2840,06:56:00,06:56:00,74534,17
82296_2840,06:58:00,06:58:00,75242,18
82296_2840,07:01:00,07:01:00,75226,19
82296_2840,07:04:00,07:04:00,75200,20
82296_2840,07:09:00,07:13:00,75309,21
82296_2840,07:16:00,07:16:00,75341,22
82296_2840,07:19:00,07:19:00,75457,23
82296_2840,07:22:00,07:22:00,75440,24
82296_2840,07:25:00,07:35:00,75424,25
82296_2840,07:38:00,07:38:00,75432,26
82296_2840,07:41:00,07:41:00,62752,27
82296_2840,07:44:00,07:44:00,62745,28
82296_2840,07:47:00,07:48:00,264927,29
82296_2840,07:53:00,07:53:00,62729,30
82296_2840,07:58:00,07:58:00,62687,31
82296_2840,08:02:00,08:02:00,62653,32
82297_2841,05:39:00,05:39:00,69708,1
82297_2841,05:45:00,05:47:00,69823,2
82297_2841,05:51:00,05:51:00,69849,3
82297_2841,05:53:00,05:54:00,70607,4
82297_2841,05:57:00,05:57:00,73148,5
82297_2841,06:00:00,06:03:00,73106,6
82297_2841,06:06:00,06:07:00,73338,7
82297_2841,06:11:00,06:13:00,73312,8
