route_id,service_id,trip_headsign,trip_short_name,shape_id,trip_id
77040_62653,178,Częstochowa,94132,124,8153_1749
77040_62653,264,Częstochowa,94132,124,9629_1926
77040_62653,265,Częstochowa,94132,124,9630_1927
77040_62653,48,Częstochowa,94132,124,8152_1748
77040_68700,11,Racibórz,94154/94155,128,9672_1937
77040_68700,174,Racibórz,94150/94151,128,9665_1930
77040_68700,175,Racibórz,94150/94151,128,9666_1931
77040_68700,178,Racibórz,94150/94151,128,8175_1757
77040_68700,178,Racibórz,94154/94155,128,8177_1759
77040_68700,48,Racibórz,94150/94151,128,8170_1752
77040_68700,48,Racibórz,94154/94155,128,8176_1758
77040_68700,80,Racibórz,94154/94155,128,9671_1936
77040_69708,178,Gliwice,94152/94153,129,8181_1761
77040_69708,267,Gliwice,94152/94153,129,9673_1938
77040_69708,268,Gliwice,94152/94153,129,9674_1939
77040_69708,48,Gliwice,94152/94153,129,8178_1760
77040_73312,12,Katowice,94658,170,9870_2636
77040_73312,149,Katowice,94670,170,9879_2648
77040_73312,15,Katowice,94658,170,9871_2640
77040_73312,150,Katowice,94670,170,9879_2649
77040_73312,151,Katowice,94658,170,9870_2639
77040_73312,151,Katowice,94670,170,9879_2650
77040_73312,155,Katowice,94660,170,9873_2642
77040_73312,176,Katowice,94660,170,8328_2414
77040_73312,176,Katowice,94670,170,8332_2418
77040_73312,177,Katowice,94658,121,8353_2426
77040_73312,177,Katowice,94670,121,8367_2432
77040_73312,178,Katowice,94130,121,8363_1785
77040_73312,178,Katowice,94668,121,8359_2430
77040_73312,178,Katowice,94670,121,8368_2433
77040_73312,179,Katowice,94650,170,8325_2411
77040_73312,179,Katowice,94656,170,8326_2412
77040_73312,179,Katowice,94658,170,8327_2413
77040_73312,179,Katowice,94666,170,8331_2417
77040_73312,179,Katowice,94674,170,8334_2420
77040_73312,180,Katowice,94650,121,8344_2423
77040_73312,180,Katowice,94656,121,8350_2425
77040_73312,180,Katowice,94660,121,8355_2427
77040_73312,180,Katowice,94666,121,8362_2431
77040_73312,180,Katowice,94674,121,8370_2434
77040_73312,183,Katowice,94656,170,9866_2631
77040_73312,183,Katowice,94658,170,9869_2635
77040_73312,260,Katowice,94658,170,9868_2633
77040_73312,261,Katowice,94658,170,9868_2634
77040_73312,31,Katowice,94670,170,9880_2651
77040_73312,32,Katowice,94670,170,9880_2652
77040_73312,324,Katowice,94658,170,9870_2638
77040_73312,34,Katowice,94656,170,9865_2630
77040_73312,347,Katowice,94658,170,9870_2637
77040_73312,348,Katowice,94668,170,9877_2646
77040_73312,349,Katowice,94668,170,10022_2666
77040_73312,35,Katowice,94130,121,9884_1994
77040_73312,35,Katowice,94670,170,9881_2653
77040_73312,37,Katowice,94676,170,8467_2437
77040_73312,4,Katowice,94660,170,9874_2643
77040_73312,41,Katowice,94656,170,9867_2632
77040_73312,41,Katowice,94658,170,9872_2641
77040_73312,48,Katowice,94130,122,8335_1784
77040_73312,48,Katowice,94668,170,8330_2416
77040_73312,48,Katowice,94670,170,8333_2419
77040_75655,178,Cieszyn,40890/40891,58,8351_986
77040_75655,178,Cieszyn,40892/40893,58,8354_988
77040_75655,35,Cieszyn,40890/40891,58,9890_1134
77040_75655,35,Cieszyn,40892/40893,58,9891_1135
77040_75655,48,Cieszyn,40890/40891,58,8338_977
77040_75655,48,Cieszyn,40892/40893,58,8339_978
77040_76000,1,Czechowice-Dziedzice,94666,169,9878_2647
77040_76000,34,Czechowice-Dziedzice,94650,169,9862_2627
77040_76000,34,Czechowice-Dziedzice,94674,169,9883_2655
77040_76000,35,Czechowice-Dziedzice,94674,169,9882_2654
77040_76901,149,Goleszów,40864,54,10028_1138
77040_76901,150,Goleszów,40864,54,10028_1139
77040_76901,151,Goleszów,40864,54,10028_1140
77040_76901,174,Goleszów,40850,54,9843_1113
77040_76901,175,Goleszów,40850,54,9844_1114
77040_76901,179,Goleszów,40852,54,8337_976
77040_76901,179,Goleszów,40862,54,8340_979
77040_76901,180,Goleszów,40852,54,8345_982
77040_76901,180,Goleszów,40862,54,8356_989
77040_76901,31,Goleszów,40864,54,8426_998
77040_76901,32,Goleszów,40864,54,8426_999
77040_76901,34,Goleszów,40852,54,9889_1133
77040_76901,34,Goleszów,40862,54,9892_1136
77040_76901,35,Goleszów,40852,54,9888_1132
77040_76901,35,Goleszów,40862,54,9893_1137
77107_73312,11,Katowice,34401,6,8864_101
77107_73312,12,Katowice,34423,6,8977_140
77107_73312,13,Katowice,34401,6,8863_100
77107_73312,14,Katowice,34401,6,8865_103
77107_73312,15,Katowice,34423,6,8978_142
77107_73312,16,Katowice,34401,6,8864_102
77107_73312,19,Katowice,34401,6,7752_2
77107_73312,20,Katowice,34423,6,7803_13
77107_73312,24,Katowice,34423,6,8976_138
77107_73312,25,Katowice,34423,6,8977_141
77107_73312,26,Katowice,34423,6,8976_139
77107_73312,31,Katowice,34427,6,8994_146
77107_73312,32,Katowice,34427,6,8994_147
77107_73502,12,Mysłowice,34401,7,8845_97
77107_73502,12,Mysłowice,34405,7,8872_108
77107_73502,12,Mysłowice,34415,7,8931_124
77107_73502,12,Mysłowice,34419,7,8951_132
77107_73502,15,Mysłowice,34401,7,8846_99
77107_73502,15,Mysłowice,34405,7,8873_110
77107_73502,15,Mysłowice,34415,7,8932_126
77107_73502,15,Mysłowice,34419,7,8952_134
77107_73502,17,Mysłowice,34401,7,8844_96
77107_73502,17,Mysłowice,34405,7,8871_107
77107_73502,17,Mysłowice,34415,7,8930_123
77107_73502,18,Mysłowice,34401,7,8845_98
77107_73502,18,Mysłowice,34405,7,8872_109
77107_73502,18,Mysłowice,34415,7,8931_125
77107_73502,2,Mysłowice,34403,7,7754_3
77107_73502,2,Mysłowice,34407,7,7756_5
77107_73502,2,Mysłowice,34409,7,7757_6
77107_73502,2,Mysłowice,34411,7,7759_7
77107_73502,2,Mysłowice,34413,7,7762_8
77107_73502,2,Mysłowice,34417,7,7786_10
77107_73502,2,Mysłowice,34421,7,7797_12
77107_73502,2,Mysłowice,34425,7,7806_14
77107_73502,2,Mysłowice,34427,7,7811_15
77107_73502,20,Mysłowice,34401,7,7744_1
77107_73502,20,Mysłowice,34405,7,7755_4
77107_73502,20,Mysłowice,34415,7,7782_9
77107_73502,20,Mysłowice,34419,7,7791_11
77107_73502,21,Mysłowice,34403,7,8869_105
77107_73502,21,Mysłowice,34407,7,8875_112
77107_73502,21,Mysłowice,34409,7,8878_115
77107_73502,21,Mysłowice,34411,7,8883_118
77107_73502,21,Mysłowice,34413,7,8890_121
77107_73502,21,Mysłowice,34417,7,8940_128
77107_73502,22,Mysłowice,34403,7,8868_104
77107_73502,22,Mysłowice,34407,7,8874_111
77107_73502,22,Mysłowice,34409,7,8877_114
77107_73502,22,Mysłowice,34411,7,8882_117
77107_73502,22,Mysłowice,34413,7,8889_120
77107_73502,22,Mysłowice,34417,7,8939_127
77107_73502,23,Mysłowice,34403,7,8870_106
77107_73502,23,Mysłowice,34407,7,8876_113
77107_73502,23,Mysłowice,34409,7,8879_116
77107_73502,23,Mysłowice,34411,7,8884_119
77107_73502,23,Mysłowice,34413,7,8891_122
77107_73502,23,Mysłowice,34417,7,8941_129
77107_73502,23,Mysłowice,34421,7,8965_137
77107_73502,23,Mysłowice,34425,7,8985_145
77107_73502,23,Mysłowice,34427,7,8997_152
77107_73502,24,Mysłowice,34419,7,8950_130
77107_73502,25,Mysłowice,34419,7,8951_133
77107_73502,26,Mysłowice,34419,7,8950_131
77107_73502,27,Mysłowice,34421,7,8964_136
77107_73502,27,Mysłowice,34425,7,8984_144
77107_73502,27,Mysłowice,34427,7,8996_151
77107_73502,28,Mysłowice,34421,7,8963_135
77107_73502,28,Mysłowice,34425,7,8983_143
77107_73502,29,Mysłowice,34427,7,8995_148
77107_73502,30,Mysłowice,34427,7,8995_149
77107_73502,33,Mysłowice,34427,7,8995_150
79020_62653,10,Częstochowa,34150/34151,4,8268_81
79020_62653,7,Częstochowa,34150/34151,4,9796_252
79020_62653,8,Częstochowa,34150/34151,4,8268_79
79020_62653,9,Częstochowa,34150/34151,4,8268_80
79905_62653,1,Częstochowa,34134,2,8665_92
79905_62653,2,Częstochowa,34130,2,8655_86
79905_62653,2,Częstochowa,34134,2,8664_91
79905_62653,2,Częstochowa,34136,2,8666_93
79905_62653,3,Częstochowa,34130,2,8656_87
79905_62653,4,Częstochowa,34130,2,8657_88
79905_62653,5,Częstochowa,34136,2,8667_94
79905_62653,6,Częstochowa,34136,2,8668_95
79905_73312,1,Katowice,34052/34053,1,9703_248
79905_73312,1,Katowice,34056/34057,1,9704_249
79905_73312,1,Katowice,34312/34313,5,9706_250
79905_73312,1,Katowice,34320/34321,5,9707_251
79905_73312,2,Katowice,34052/34053,1,8198_75
79905_73312,2,Katowice,34056/34057,1,8199_76
79905_73312,2,Katowice,34312/34313,5,8204_77
79905_73312,2,Katowice,34320/34321,5,8206_78
80416_62653,1,Częstochowa,34132,3,8659_90
80416_62653,2,Częstochowa,34132,3,8658_89
